Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
588,2015-10-01 06:26:37,2015-10-01 06:36:25,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73074262530658,-74.06378388404846,24561,Subscriber,1972,1
615,2015-10-01 06:26:48,2015-10-01 06:37:04,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24515,Subscriber,1970,1
1009,2015-10-01 06:28:03,2015-10-01 06:44:53,3196,Riverview Park,40.7443187,-74.0439909,3183,Exchange Place,40.7162469,-74.0334588,24639,Subscriber,1976,1
1113,2015-10-01 06:29:54,2015-10-01 06:48:28,3217,Bayside Park,40.698650544,-74.082079678,3183,Exchange Place,40.7162469,-74.0334588,24718,Subscriber,1977,1
492,2015-10-01 06:33:19,2015-10-01 06:41:32,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24422,Subscriber,1983,2
331,2015-10-01 06:49:26,2015-10-01 06:54:58,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24452,Subscriber,1977,1
18715,2015-10-01 06:58:40,2015-10-01 12:10:36,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24516,Subscriber,1980,1
213,2015-10-01 06:59:27,2015-10-01 07:03:01,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,19086,Subscriber,1970,2
775,2015-10-01 07:00:23,2015-10-01 07:13:18,3210,Pershing Field,40.742677141,-74.051788633,3203,Hamilton Park,40.727595966,-74.044247311,24401,Subscriber,1964,2
304,2015-10-01 07:00:51,2015-10-01 07:05:55,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24496,Subscriber,1989,1
182,2015-10-01 07:03:32,2015-10-01 07:06:34,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24391,Subscriber,1984,2
744,2015-10-01 07:04:20,2015-10-01 07:16:45,3199,Newport Pkwy,40.7287448,-74.0321082,3211,Newark Ave,40.72152515,-74.046304543,24567,Subscriber,1991,2
228,2015-10-01 07:05:53,2015-10-01 07:09:41,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24594,Subscriber,1964,1
121,2015-10-01 07:08:50,2015-10-01 07:10:52,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24558,Subscriber,1984,1
293,2015-10-01 07:10:09,2015-10-01 07:15:03,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24676,Subscriber,1986,1
191,2015-10-01 07:11:45,2015-10-01 07:14:57,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24483,Subscriber,1972,2
770,2015-10-01 07:13:06,2015-10-01 07:25:56,3197,North St,40.752559,-74.044725,3202,Newport PATH,40.7272235,-74.0337589,24478,Subscriber,1981,1
268,2015-10-01 07:14:36,2015-10-01 07:19:05,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24401,Subscriber,1979,1
792,2015-10-01 07:16:56,2015-10-01 07:30:09,3213,Van Vorst Park,40.71848892,-74.047726625,3199,Newport Pkwy,40.7287448,-74.0321082,24437,Subscriber,1989,2
487,2015-10-01 07:18:13,2015-10-01 07:26:20,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24615,Subscriber,1959,2
300,2015-10-01 07:22:09,2015-10-01 07:27:10,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24709,Subscriber,1970,2
306,2015-10-01 07:22:09,2015-10-01 07:27:16,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24396,Subscriber,1966,1
386,2015-10-01 07:22:24,2015-10-01 07:28:51,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24666,Subscriber,1970,1
287,2015-10-01 07:26:04,2015-10-01 07:30:51,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24723,Subscriber,1981,2
309,2015-10-01 07:26:13,2015-10-01 07:31:23,3210,Pershing Field,40.742677141,-74.051788633,3220,5 Corners Library,40.734961020009514,-74.0595030784607,24645,Subscriber,1985,2
230,2015-10-01 07:26:53,2015-10-01 07:30:43,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24582,Subscriber,1988,2
187,2015-10-01 07:26:58,2015-10-01 07:30:06,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24705,Subscriber,1975,2
304,2015-10-01 07:27:23,2015-10-01 07:32:28,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24429,Subscriber,1981,2
93,2015-10-01 07:28:25,2015-10-01 07:29:59,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,24540,Subscriber,1982,1
387,2015-10-01 07:28:40,2015-10-01 07:35:07,3213,Van Vorst Park,40.71848892,-74.047726625,3184,Paulus Hook,40.7141454,-74.0335519,24450,Subscriber,1981,1
167,2015-10-01 07:30:05,2015-10-01 07:32:53,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24699,Subscriber,1983,1
244,2015-10-01 07:31:16,2015-10-01 07:35:21,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24469,Subscriber,1969,1
88,2015-10-01 07:33:05,2015-10-01 07:34:33,3211,Newark Ave,40.72152515,-74.046304543,3211,Newark Ave,40.72152515,-74.046304543,24567,Subscriber,1983,2
151,2015-10-01 07:33:13,2015-10-01 07:35:44,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24547,Subscriber,1981,2
367,2015-10-01 07:35:14,2015-10-01 07:41:21,3211,Newark Ave,40.72152515,-74.046304543,3184,Paulus Hook,40.7141454,-74.0335519,24527,Subscriber,1985,1
503,2015-10-01 07:38:14,2015-10-01 07:46:37,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,24668,Subscriber,1990,1
619,2015-10-01 07:39:11,2015-10-01 07:49:31,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,24429,Customer,,0
2640,2015-10-01 07:40:25,2015-10-01 08:24:26,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3213,Van Vorst Park,40.71848892,-74.047726625,24495,Subscriber,1984,1
511,2015-10-01 07:41:36,2015-10-01 07:50:08,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24437,Subscriber,1964,1
409,2015-10-01 07:46:56,2015-10-01 07:53:46,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24700,Subscriber,1961,1
651,2015-10-01 07:47:15,2015-10-01 07:58:07,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.046304543,24535,Subscriber,1980,2
411,2015-10-01 07:47:45,2015-10-01 07:54:36,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074262530658,-74.06378388404846,24610,Customer,,0
249,2015-10-01 07:48:00,2015-10-01 07:52:09,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24597,Subscriber,1975,1
369,2015-10-01 07:48:53,2015-10-01 07:55:03,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24443,Subscriber,1985,1
139,2015-10-01 07:49:57,2015-10-01 07:52:16,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24448,Subscriber,1974,2
538,2015-10-01 07:50:10,2015-10-01 07:59:08,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73074262530658,-74.06378388404846,24492,Subscriber,1961,1
121,2015-10-01 07:50:45,2015-10-01 07:52:46,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24567,Subscriber,1982,1
324,2015-10-01 07:50:51,2015-10-01 07:56:15,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24498,Customer,,0
354,2015-10-01 07:51:37,2015-10-01 07:57:31,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24490,Subscriber,1982,1
231,2015-10-01 07:52:04,2015-10-01 07:55:56,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24633,Subscriber,1978,1
380,2015-10-01 07:53:54,2015-10-01 08:00:14,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24659,Subscriber,1982,1
400,2015-10-01 07:54:55,2015-10-01 08:01:35,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24625,Subscriber,1982,2
281,2015-10-01 07:56:36,2015-10-01 08:01:17,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24510,Subscriber,1977,1
444,2015-10-01 07:56:53,2015-10-01 08:04:17,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24679,Customer,,0
277,2015-10-01 07:57:32,2015-10-01 08:02:10,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,24700,Subscriber,1980,1
141,2015-10-01 07:59:09,2015-10-01 08:01:30,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,19086,Subscriber,1965,1
313,2015-10-01 08:00:24,2015-10-01 08:05:38,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24683,Subscriber,1982,1
228,2015-10-01 08:00:27,2015-10-01 08:04:15,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24669,Subscriber,1974,1
319,2015-10-01 08:01:12,2015-10-01 08:06:31,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24379,Subscriber,1970,1
379,2015-10-01 08:02:18,2015-10-01 08:08:38,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24556,Subscriber,1977,2
375,2015-10-01 08:02:24,2015-10-01 08:08:39,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24562,Subscriber,1980,1
248,2015-10-01 08:02:46,2015-10-01 08:06:55,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24532,Subscriber,1970,1
94,2015-10-01 08:04:35,2015-10-01 08:06:10,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,24590,Subscriber,1963,2
380,2015-10-01 08:04:34,2015-10-01 08:10:55,3203,Hamilton Park,40.727595966,-74.044247311,3187,Warren St,40.7211236,-74.03805095,24497,Subscriber,1974,1
464,2015-10-01 08:06:38,2015-10-01 08:14:22,3203,Hamilton Park,40.727595966,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519,24704,Subscriber,1963,1
571,2015-10-01 08:06:39,2015-10-01 08:16:11,3207,Oakland Ave,40.7376037,-74.0524783,3211,Newark Ave,40.72152515,-74.046304543,24579,Subscriber,1978,2
373,2015-10-01 08:07:26,2015-10-01 08:13:40,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24681,Subscriber,1978,1
504,2015-10-01 08:07:46,2015-10-01 08:16:10,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73074262530658,-74.06378388404846,24399,Subscriber,1990,1
369,2015-10-01 08:08:15,2015-10-01 08:14:25,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24444,Subscriber,1971,2
1596,2015-10-01 08:08:55,2015-10-01 08:35:31,3216,Columbia Park,40.6970299,-74.0969366,3195,Sip Ave,40.73074262530658,-74.06378388404846,24587,Subscriber,1963,1
212,2015-10-01 08:08:59,2015-10-01 08:12:31,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24557,Subscriber,1970,2
297,2015-10-01 08:09:21,2015-10-01 08:14:19,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24506,Subscriber,1989,1
731,2015-10-01 08:10:44,2015-10-01 08:22:55,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,24572,Subscriber,1977,2
405,2015-10-01 08:12:33,2015-10-01 08:19:18,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24620,Subscriber,1984,1
273,2015-10-01 08:12:52,2015-10-01 08:17:26,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24414,Subscriber,1976,1
762,2015-10-01 08:13:33,2015-10-01 08:26:16,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73074262530658,-74.06378388404846,24628,Subscriber,1994,1
280,2015-10-01 08:14:00,2015-10-01 08:18:40,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24402,Subscriber,1981,2
588,2015-10-01 08:14:26,2015-10-01 08:24:15,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24434,Subscriber,1984,2
108,2015-10-01 08:15:53,2015-10-01 08:17:42,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24571,Subscriber,1980,1
718,2015-10-01 08:17:08,2015-10-01 08:29:06,3183,Exchange Place,40.7162469,-74.0334588,3209,Brunswick St,40.7241765,-74.0506564,24639,Subscriber,1970,1
651,2015-10-01 08:17:09,2015-10-01 08:28:00,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73074262530658,-74.06378388404846,24481,Subscriber,1979,1
470,2015-10-01 08:17:19,2015-10-01 08:25:09,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24606,Subscriber,1975,1
242,2015-10-01 08:17:36,2015-10-01 08:21:39,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24419,Subscriber,1980,1
495,2015-10-01 08:17:36,2015-10-01 08:25:51,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24662,Subscriber,1976,1
786,2015-10-01 08:17:39,2015-10-01 08:30:46,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24647,Subscriber,1989,1
636,2015-10-01 08:18:39,2015-10-01 08:29:15,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73074262530658,-74.06378388404846,24602,Customer,,0
684,2015-10-01 08:18:55,2015-10-01 08:30:20,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24508,Subscriber,1980,1
753,2015-10-01 08:19:11,2015-10-01 08:31:44,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24593,Subscriber,1977,2
346,2015-10-01 08:19:22,2015-10-01 08:25:08,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388404846,24715,Subscriber,1962,1
223,2015-10-01 08:19:24,2015-10-01 08:23:07,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24420,Subscriber,1981,1
783,2015-10-01 08:20:45,2015-10-01 08:33:49,3210,Pershing Field,40.742677141,-74.051788633,3202,Newport PATH,40.7272235,-74.0337589,24531,Subscriber,1983,1
256,2015-10-01 08:22:02,2015-10-01 08:26:18,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24430,Customer,,0
569,2015-10-01 08:22:48,2015-10-01 08:32:17,3209,Brunswick St,40.7241765,-74.0506564,3199,Newport Pkwy,40.7287448,-74.0321082,24581,Subscriber,1989,1
896,2015-10-01 08:23:23,2015-10-01 08:38:19,3210,Pershing Field,40.742677141,-74.051788633,3183,Exchange Place,40.7162469,-74.0334588,24629,Subscriber,1976,1
207,2015-10-01 08:23:57,2015-10-01 08:27:25,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24702,Subscriber,1985,1
666,2015-10-01 08:24:28,2015-10-01 08:35:35,3203,Hamilton Park,40.727595966,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519,24572,Subscriber,1982,1
871,2015-10-01 08:25:05,2015-10-01 08:39:37,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3185,City Hall,40.7177325,-74.043845,24409,Subscriber,1978,2
229,2015-10-01 08:26:15,2015-10-01 08:30:05,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24670,Subscriber,1981,2
306,2015-10-01 08:27:17,2015-10-01 08:32:24,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24640,Subscriber,1984,1
649,2015-10-01 08:27:52,2015-10-01 08:38:41,3196,Riverview Park,40.7443187,-74.0439909,3211,Newark Ave,40.72152515,-74.046304543,24665,Subscriber,1975,1
603,2015-10-01 08:29:22,2015-10-01 08:39:25,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24548,Subscriber,1985,1
464,2015-10-01 08:29:39,2015-10-01 08:37:24,3213,Van Vorst Park,40.71848892,-74.047726625,3184,Paulus Hook,40.7141454,-74.0335519,24391,Customer,,0
3813,2015-10-01 08:29:49,2015-10-01 09:33:22,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,24455,Subscriber,1985,2
391,2015-10-01 08:30:13,2015-10-01 08:36:45,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24700,Subscriber,1968,1
1077,2015-10-01 08:30:23,2015-10-01 08:48:20,3207,Oakland Ave,40.7376037,-74.0524783,3183,Exchange Place,40.7162469,-74.0334588,24489,Subscriber,1981,1
367,2015-10-01 08:30:38,2015-10-01 08:36:45,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24415,Subscriber,1957,2
369,2015-10-01 08:30:37,2015-10-01 08:36:46,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24618,Subscriber,1977,2
472,2015-10-01 08:31:27,2015-10-01 08:39:19,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24470,Subscriber,1990,2
422,2015-10-01 08:31:58,2015-10-01 08:39:00,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24574,Subscriber,1981,1
1049,2015-10-01 08:33:00,2015-10-01 08:50:29,3207,Oakland Ave,40.7376037,-74.0524783,3183,Exchange Place,40.7162469,-74.0334588,24651,Subscriber,1989,1
343,2015-10-01 08:33:12,2015-10-01 08:38:55,3203,Hamilton Park,40.727595966,-74.044247311,3187,Warren St,40.7211236,-74.03805095,24658,Subscriber,1983,1
221,2015-10-01 08:34:41,2015-10-01 08:38:22,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,17653,Subscriber,1989,2
207,2015-10-01 08:34:48,2015-10-01 08:38:16,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24513,Subscriber,1962,1
355,2015-10-01 08:35:11,2015-10-01 08:41:07,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24671,Subscriber,1954,1
1869,2015-10-01 08:35:52,2015-10-01 09:07:02,3215,Central Ave,40.7467299,-74.0492509,3202,Newport PATH,40.7272235,-74.0337589,24644,Subscriber,1982,1
448,2015-10-01 08:36:11,2015-10-01 08:43:40,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24517,Subscriber,1968,1
1246,2015-10-01 08:38:08,2015-10-01 08:58:55,3196,Riverview Park,40.7443187,-74.0439909,3184,Paulus Hook,40.7141454,-74.0335519,24608,Subscriber,1984,1
163,2015-10-01 08:38:08,2015-10-01 08:40:52,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24649,Subscriber,1983,1
1282,2015-10-01 08:38:30,2015-10-01 08:59:53,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3202,Newport PATH,40.7272235,-74.0337589,24435,Subscriber,1985,1
624,2015-10-01 08:39:00,2015-10-01 08:49:25,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24581,Subscriber,1972,2
263,2015-10-01 08:39:08,2015-10-01 08:43:32,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24639,Subscriber,1967,2
236,2015-10-01 08:40:18,2015-10-01 08:44:15,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24422,Subscriber,1975,1
282,2015-10-01 08:41:00,2015-10-01 08:45:42,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24504,Subscriber,1989,2
156,2015-10-01 08:41:19,2015-10-01 08:43:56,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.046304543,24436,Subscriber,1978,1
139,2015-10-01 08:41:59,2015-10-01 08:44:19,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24570,Subscriber,1972,1
335,2015-10-01 08:42:33,2015-10-01 08:48:08,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,24527,Subscriber,1983,1
334,2015-10-01 08:42:39,2015-10-01 08:48:14,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,24495,Subscriber,1988,2
629,2015-10-01 08:42:46,2015-10-01 08:53:15,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24688,Subscriber,1989,1
814,2015-10-01 08:42:47,2015-10-01 08:56:21,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24650,Subscriber,1988,1
391,2015-10-01 08:43:16,2015-10-01 08:49:47,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24612,Subscriber,1982,2
528,2015-10-01 08:43:57,2015-10-01 08:52:46,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24493,Subscriber,1949,1
203,2015-10-01 08:46:01,2015-10-01 08:49:24,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24386,Subscriber,1985,1
407,2015-10-01 08:46:02,2015-10-01 08:52:50,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24635,Subscriber,1978,2
1732,2015-10-01 08:46:55,2015-10-01 09:15:48,3197,North St,40.752559,-74.044725,3197,North St,40.752559,-74.044725,24595,Customer,,0
227,2015-10-01 08:47:41,2015-10-01 08:51:29,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24472,Subscriber,1964,1
